utc,transaction_id,address,quantity,ok,latency_ms,error
2026-09-12T08:07:05Z,262,0,32,1,55.722,
2026-09-12T08:07:05Z,263,0,32,1,55.064,
2026-09-12T08:07:05Z,264,0,32,1,55.989,
2026-09-12T08:07:05Z,265,0,32,1,57.556,
2026-09-12T08:07:05Z,266,0,32,1,57.618,
2026-09-12T08:07:05Z,267,0,32,1,57.457,
2026-09-12T08:07:05Z,268,0,32,1,57.670,
2026-09-12T08:07:06Z,269,0,32,1,58.620,
2026-09-12T08:07:06Z,270,0,32,1,57.649,
2026-09-12T08:07:06Z,271,32,2,1,9.501,
2026-09-12T08:07:06Z,272,0,32,1,57.180,
2026-09-12T08:07:06Z,273,0,32,1,57.109,
2026-09-12T08:07:06Z,274,0,32,1,56.724,
2026-09-12T08:07:06Z,275,0,32,1,65.674,
2026-09-12T08:07:06Z,276,0,32,1,57.544,
2026-09-12T08:07:06Z,277,0,32,1,57.133,
2026-09-12T08:07:06Z,278,0,32,1,57.685,
2026-09-12T08:07:07Z,279,0,32,1,56.373,
2026-09-12T08:07:07Z,280,0,32,1,57.069,
2026-09-12T08:07:07Z,281,32,2,1,8.551,
2026-09-12T08:07:07Z,282,0,32,1,58.120,
2026-09-12T08:07:07Z,283,0,32,1,56.255,
2026-09-12T08:07:07Z,284,0,32,1,57.299,
2026-09-12T08:07:07Z,285,0,32,1,57.237,
2026-09-12T08:07:07Z,286,0,32,1,67.679,
2026-09-12T08:07:07Z,287,0,32,1,56.677,
2026-09-12T08:07:07Z,288,0,32,1,57.739,
2026-09-12T08:07:08Z,289,0,32,1,57.148,
2026-09-12T08:07:08Z,290,0,32,1,56.675,
2026-09-12T08:07:08Z,291,32,2,1,8.503,
2026-09-12T08:07:08Z,292,0,32,1,67.261,
2026-09-12T08:07:08Z,293,0,32,1,58.193,
2026-09-12T08:07:08Z,294,0,32,1,56.686,
2026-09-12T08:07:08Z,295,0,32,1,58.135,
2026-09-12T08:07:08Z,296,0,32,1,57.565,
2026-09-12T08:07:08Z,297,0,32,1,57.608,
2026-09-12T08:07:08Z,298,0,32,1,56.675,
2026-09-12T08:07:09Z,299,0,32,1,67.272,
2026-09-12T08:07:09Z,300,0,32,1,56.604,
2026-09-12T08:07:09Z,301,32,2,1,9.502,
2026-09-12T08:07:09Z,302,0,32,1,57.616,
2026-09-12T08:07:09Z,303,0,32,1,67.611,
2026-09-12T08:07:09Z,304,0,32,1,57.283,
2026-09-12T08:07:09Z,305,0,32,1,57.669,
2026-09-12T08:07:09Z,306,0,32,1,56.685,
2026-09-12T08:07:09Z,307,0,32,1,56.664,
2026-09-12T08:07:09Z,308,0,32,1,56.243,
2026-09-12T08:07:10Z,309,0,32,1,56.621,
2026-09-12T08:07:10Z,310,0,32,1,67.825,
2026-09-12T08:07:10Z,311,32,2,1,9.556,
2026-09-12T08:07:10Z,312,0,32,1,56.619,
2026-09-12T08:07:10Z,313,0,32,1,56.193,
2026-09-12T08:07:10Z,314,0,32,1,57.546,
2026-09-12T08:07:10Z,315,0,32,1,56.770,
2026-09-12T08:07:10Z,316,0,32,1,58.120,
2026-09-12T08:07:10Z,317,0,32,1,57.566,
2026-09-12T08:07:10Z,318,0,32,1,67.121,
2026-09-12T08:07:11Z,319,0,32,1,57.170,
2026-09-12T08:07:11Z,320,0,32,1,58.197,
2026-09-12T08:07:11Z,321,32,2,1,9.539,
2026-09-12T08:07:11Z,322,0,32,1,58.144,
2026-09-12T08:07:11Z,323,0,32,1,58.069,
2026-09-12T08:07:11Z,324,0,32,1,67.072,
2026-09-12T08:07:11Z,325,0,32,1,58.598,
2026-09-12T08:07:11Z,326,0,32,1,57.549,
2026-09-12T08:07:11Z,327,0,32,1,58.100,
2026-09-12T08:07:11Z,328,0,32,1,58.147,
2026-09-12T08:07:12Z,329,0,32,1,65.635,
2026-09-12T08:07:12Z,330,0,32,1,57.085,
2026-09-12T08:07:12Z,331,32,2,1,9.513,
2026-09-12T08:07:12Z,332,0,32,1,57.600,
2026-09-12T08:07:12Z,333,0,32,1,57.185,
2026-09-12T08:07:12Z,334,0,32,1,57.076,
2026-09-12T08:07:12Z,335,0,32,1,56.133,
2026-09-12T08:07:12Z,336,0,32,1,57.137,
2026-09-12T08:07:12Z,337,0,32,1,57.238,
2026-09-12T08:07:12Z,338,0,32,1,56.632,
2026-09-12T08:07:13Z,339,0,32,1,57.678,
2026-09-12T08:07:13Z,340,0,32,1,58.087,
2026-09-12T08:07:13Z,341,32,2,1,10.496,
2026-09-12T08:07:13Z,342,0,32,1,55.729,
2026-09-12T08:07:13Z,343,0,32,1,58.011,
2026-09-12T08:07:13Z,344,0,32,1,56.876,
2026-09-12T08:07:13Z,345,0,32,1,56.049,
2026-09-12T08:07:13Z,346,0,32,1,56.659,
2026-09-12T08:07:13Z,347,0,32,1,65.552,
2026-09-12T08:07:13Z,348,0,32,1,57.038,
2026-09-12T08:07:14Z,349,0,32,1,56.179,
2026-09-12T08:07:14Z,350,0,32,1,55.058,
2026-09-12T08:07:14Z,351,32,2,1,9.059,
2026-09-12T08:07:14Z,352,0,32,1,55.056,
2026-09-12T08:07:14Z,353,0,32,1,67.074,
2026-09-12T08:07:14Z,354,0,32,1,55.084,
2026-09-12T08:07:14Z,355,0,32,1,57.314,
2026-09-12T08:07:14Z,356,0,32,1,56.072,
2026-09-12T08:07:14Z,357,0,32,1,56.627,
2026-09-12T08:07:14Z,358,0,32,1,56.918,
2026-09-12T08:07:15Z,359,0,32,1,55.252,
2026-09-12T08:07:15Z,360,0,32,1,55.873,
2026-09-12T08:07:15Z,361,32,2,1,9.523,
2026-09-12T08:07:15Z,362,0,32,1,55.714,
2026-09-12T08:07:15Z,363,0,32,1,56.798,
2026-09-12T08:07:15Z,364,0,32,1,54.591,
2026-09-12T08:07:15Z,365,0,32,1,55.627,
2026-09-12T08:07:15Z,366,0,32,1,55.539,
2026-09-12T08:07:15Z,367,0,32,1,55.578,
2026-09-12T08:07:15Z,368,0,32,1,65.958,
2026-09-12T08:07:16Z,369,0,32,1,56.398,
2026-09-12T08:07:16Z,370,0,32,1,65.647,
2026-09-12T08:07:16Z,371,32,2,1,20.091,
2026-09-12T08:07:16Z,372,0,32,1,55.588,
2026-09-12T08:07:16Z,373,0,32,1,57.089,
2026-09-12T08:07:16Z,374,0,32,1,55.622,
2026-09-12T08:07:16Z,375,0,32,1,55.155,
2026-09-12T08:07:16Z,376,0,32,1,65.583,
2026-09-12T08:07:16Z,377,0,32,1,57.532,
2026-09-12T08:07:16Z,378,0,32,1,56.640,
2026-09-12T08:07:17Z,379,0,32,1,55.592,
2026-09-12T08:07:17Z,380,0,32,1,57.051,
2026-09-12T08:07:17Z,381,32,2,1,9.536,
2026-09-12T08:07:17Z,382,0,32,1,66.299,
2026-09-12T08:07:17Z,383,0,32,1,55.117,
2026-09-12T08:07:17Z,384,0,32,1,56.658,
2026-09-12T08:07:17Z,385,0,32,1,65.233,
2026-09-12T08:07:17Z,386,0,32,1,56.541,
2026-09-12T08:07:17Z,387,0,32,1,55.579,
2026-09-12T08:07:18Z,388,0,32,1,55.603,
2026-09-12T08:07:18Z,389,0,32,1,56.353,
2026-09-12T08:07:18Z,390,0,32,1,56.065,
2026-09-12T08:07:18Z,391,32,2,1,19.016,
2026-09-12T08:07:18Z,392,0,32,1,56.072,
2026-09-12T08:07:18Z,393,0,32,1,56.108,
2026-09-12T08:07:18Z,394,0,32,1,56.555,
2026-09-12T08:07:18Z,395,0,32,1,54.636,
2026-09-12T08:07:18Z,396,0,32,1,56.346,
2026-09-12T08:07:18Z,397,0,32,1,55.654,
2026-09-12T08:07:19Z,398,0,32,1,55.121,
2026-09-12T08:07:19Z,399,0,32,1,55.542,
2026-09-12T08:07:19Z,400,0,32,1,56.536,
2026-09-12T08:07:19Z,401,32,2,1,9.527,
2026-09-12T08:07:19Z,402,0,32,1,56.054,
2026-09-12T08:07:19Z,403,0,32,1,56.075,
2026-09-12T08:07:19Z,404,0,32,1,56.071,
2026-09-12T08:07:19Z,405,0,32,1,55.585,
2026-09-12T08:07:19Z,406,0,32,1,55.774,
2026-09-12T08:07:19Z,407,0,32,1,55.560,
2026-09-12T08:07:20Z,408,0,32,1,54.916,
2026-09-12T08:07:20Z,409,0,32,1,54.746,
2026-09-12T08:07:20Z,410,0,32,1,56.169,
2026-09-12T08:07:20Z,411,32,2,1,9.570,
2026-09-12T08:07:20Z,412,0,32,1,56.156,
2026-09-12T08:07:20Z,413,0,32,1,55.262,
2026-09-12T08:07:20Z,414,0,32,1,55.118,
2026-09-12T08:07:20Z,415,0,32,1,55.149,
2026-09-12T08:07:20Z,416,0,32,1,55.532,
2026-09-12T08:07:20Z,417,0,32,1,55.126,
2026-09-12T08:07:21Z,418,0,32,1,55.578,
2026-09-12T08:07:21Z,419,0,32,1,56.535,
2026-09-12T08:07:21Z,420,0,32,1,55.341,
2026-09-12T08:07:21Z,421,32,2,1,9.500,
2026-09-12T08:07:21Z,422,0,32,1,56.230,
2026-09-12T08:07:21Z,423,0,32,1,55.230,
2026-09-12T08:07:21Z,424,0,32,1,55.673,
2026-09-12T08:07:21Z,425,0,32,1,56.031,
2026-09-12T08:07:21Z,426,0,32,1,55.600,
2026-09-12T08:07:21Z,427,0,32,1,55.085,
2026-09-12T08:07:22Z,428,0,32,1,56.809,
2026-09-12T08:07:22Z,429,0,32,1,67.163,
2026-09-12T08:07:22Z,430,0,32,1,57.112,
2026-09-12T08:07:22Z,431,32,2,1,9.028,
2026-09-12T08:07:22Z,432,0,32,1,57.258,
2026-09-12T08:07:22Z,433,0,32,1,56.394,
2026-09-12T08:07:22Z,434,0,32,1,57.102,
2026-09-12T08:07:22Z,435,0,32,1,57.672,
2026-09-12T08:07:22Z,436,0,32,1,56.629,
2026-09-12T08:07:22Z,437,0,32,1,56.570,
2026-09-12T08:07:23Z,438,0,32,1,58.061,
2026-09-12T08:07:23Z,439,0,32,1,56.768,
2026-09-12T08:07:23Z,440,0,32,1,57.074,
2026-09-12T08:07:23Z,441,32,2,1,8.504,
2026-09-12T08:07:23Z,442,0,32,1,57.580,
2026-09-12T08:07:23Z,443,0,32,1,57.616,
2026-09-12T08:07:23Z,444,0,32,1,67.134,
2026-09-12T08:07:23Z,445,0,32,1,58.563,
2026-09-12T08:07:23Z,446,0,32,1,57.566,
2026-09-12T08:07:23Z,447,0,32,1,57.622,
2026-09-12T08:07:24Z,448,0,32,1,57.305,
2026-09-12T08:07:24Z,449,0,32,1,57.094,
2026-09-12T08:07:24Z,450,0,32,1,57.277,
2026-09-12T08:07:24Z,451,32,2,1,18.045,
2026-09-12T08:07:24Z,452,0,32,1,57.113,
2026-09-12T08:07:24Z,453,0,32,1,57.622,
2026-09-12T08:07:24Z,454,0,32,1,56.554,
2026-09-12T08:07:24Z,455,0,32,1,57.900,
2026-09-12T08:07:24Z,456,0,32,1,58.073,
2026-09-12T08:07:24Z,457,0,32,1,57.827,
2026-09-12T08:07:25Z,458,0,32,1,56.885,
2026-09-12T08:07:25Z,459,0,32,1,68.059,
2026-09-12T08:07:25Z,460,0,32,1,56.575,
2026-09-12T08:07:25Z,461,32,2,1,9.013,
2026-09-12T08:07:25Z,462,0,32,1,57.250,
2026-09-12T08:07:25Z,463,0,32,1,57.607,
2026-09-12T08:07:25Z,464,0,32,1,58.033,
2026-09-12T08:07:25Z,465,0,32,1,57.591,
2026-09-12T08:07:25Z,466,0,32,1,57.038,
2026-09-12T08:07:25Z,467,0,32,1,66.787,
2026-09-12T08:07:26Z,468,0,32,1,57.636,
2026-09-12T08:07:26Z,469,0,32,1,56.593,
2026-09-12T08:07:26Z,470,0,32,1,68.202,
2026-09-12T08:07:26Z,471,32,2,1,9.024,
2026-09-12T08:07:26Z,472,0,32,1,58.149,
2026-09-12T08:07:26Z,473,0,32,1,57.126,
2026-09-12T08:07:26Z,474,0,32,1,57.041,
2026-09-12T08:07:26Z,475,0,32,1,57.527,
2026-09-12T08:07:26Z,476,0,32,1,57.591,
2026-09-12T08:07:26Z,477,0,32,1,58.251,
2026-09-12T08:07:27Z,478,0,32,1,66.984,
2026-09-12T08:07:27Z,479,0,32,1,57.768,
2026-09-12T08:07:27Z,480,0,32,1,58.044,
2026-09-12T08:07:27Z,481,32,2,1,8.499,
2026-09-12T08:07:27Z,482,0,32,1,57.627,
2026-09-12T08:07:27Z,483,0,32,1,66.705,
2026-09-12T08:07:27Z,484,0,32,1,57.135,
2026-09-12T08:07:27Z,485,0,32,1,57.040,
2026-09-12T08:07:27Z,486,0,32,1,57.800,
2026-09-12T08:07:27Z,487,0,32,1,57.036,
2026-09-12T08:07:28Z,488,0,32,1,57.149,
2026-09-12T08:07:28Z,489,0,32,1,57.575,
2026-09-12T08:07:28Z,490,0,32,1,57.602,
2026-09-12T08:07:28Z,491,32,2,1,9.501,
