utc,sample_sequence,timestamp_ms,static_input_ug,dynamic_input_ug,low_limit_ug,high_limit_ug,static_immediate,static_class,static_stable_count,static_reason,dynamic_immediate,dynamic_candidate,dynamic_confirmed,dynamic_confirm_count,dynamic_reason,process_active,valid,event_count,formal_state,formal_alarm_active,formal_green,formal_yellow,formal_red,formal_internal_buzzer,formal_external_buzzer,official_stable,official_overload,fault,overrun,dirty,save_count,revision,saved_revision,r5_input_ug
2026-09-21T06:10:38.619Z,23101,2314687,500120518,500112633,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500120500
2026-09-21T06:10:38.699Z,23102,2314811,500119391,500121644,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500119300
2026-09-21T06:10:38.796Z,23103,2314892,500118265,500110381,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500118200
2026-09-21T06:10:38.888Z,23104,2314988,500118265,500120518,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500118200
2026-09-21T06:10:38.980Z,23105,2315088,500118265,500121644,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500118200
2026-09-21T06:10:39.072Z,23106,2315188,500118265,500117139,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500118200
2026-09-21T06:10:39.164Z,23107,2315288,500118265,500128402,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500118200
2026-09-21T06:10:39.257Z,23108,2315388,500119391,500135160,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500119300
2026-09-21T06:10:39.351Z,23109,2315488,500120518,500130655,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500120500
2026-09-21T06:10:39.527Z,23110,2315625,500121644,500127276,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500121600
2026-09-21T06:10:39.622Z,23111,2315721,500122770,500109254,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500122700
2026-09-21T06:10:39.719Z,23112,2315816,500120518,500102496,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500120500
2026-09-21T06:10:39.816Z,23113,2315911,500119391,500111507,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500119300
2026-09-21T06:10:39.912Z,23114,2316009,500118265,500119391,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500118200
2026-09-21T06:10:39.991Z,23115,2316105,500117139,500113760,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500117100
2026-09-21T06:10:40.067Z,23116,2316190,500117139,500102496,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500117100
2026-09-21T06:10:40.225Z,23117,2316340,500117139,500117139,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500117100
2026-09-21T06:10:40.306Z,23118,2316419,500117139,500131781,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500117100
2026-09-21T06:10:40.402Z,23119,2316499,500118265,500121644,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500118200
2026-09-21T06:10:40.499Z,23120,2316595,500118265,500114886,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500118200
