utc,sample_sequence,timestamp_ms,static_input_ug,dynamic_input_ug,low_limit_ug,high_limit_ug,static_immediate,static_class,static_stable_count,static_reason,dynamic_immediate,dynamic_candidate,dynamic_confirmed,dynamic_confirm_count,dynamic_reason,process_active,valid,event_count,formal_state,formal_alarm_active,formal_green,formal_yellow,formal_red,formal_internal_buzzer,formal_external_buzzer,official_stable,official_overload,fault,overrun,dirty,save_count,revision,saved_revision,r5_input_ug
2026-09-21T06:13:29.548Z,24808,2485670,112633,112633,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,14,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,112600
2026-09-21T06:13:29.641Z,24809,2485771,112633,122770,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,14,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,112600
2026-09-21T06:13:29.734Z,24810,2485871,113760,123897,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,14,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,113700
2026-09-21T06:13:29.826Z,24811,2485971,114886,119391,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,14,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,114800
2026-09-21T06:13:29.920Z,24812,2486071,116012,111507,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,14,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,116000
2026-09-21T06:13:30.110Z,24813,2486222,114886,109254,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,14,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,114800
2026-09-21T06:13:30.207Z,24814,2486317,113760,109254,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,14,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,113700
2026-09-21T06:13:30.301Z,24815,2486412,112633,119391,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,14,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,112600
2026-09-21T06:13:30.381Z,24816,2486508,113760,117139,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,14,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,113700
2026-09-21T06:13:30.458Z,24817,2486588,114886,131781,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,14,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,114800
2026-09-21T06:13:30.535Z,24818,2486673,117139,129528,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,14,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,117100
2026-09-21T06:13:30.627Z,24819,2486773,118265,121644,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,14,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,118200
