utc,host_monotonic_ns,firmware,map,display_count,display_decimals,status_flags,net_ug,gross_ug,tare_ug,raw_adc,filtered_raw,sample_sequence,mcu_uptime_ms,official_stable,official_overload,profile,sample_rate,gain,cs1237_state,buffered_samples,overrun_count,dirty,revision,saved_revision,fault_mask,calibration_valid,display_condition_state,display_locked,conditioned_display_ug,display_anchor_ug,shadow_static_class,shadow_static_reason,shadow_dynamic_class,shadow_dynamic_reason,shadow_valid,low_limit_ug,high_limit_ug,guarded_mode,guarded_generation,guarded_reason,formal_state,guarded_armed,green,yellow,red,internal_buzzer,external_buzzer,r5_application,r5_mode,r5_state,r5_offset_ug,r5_reference_ug,r5_rebase
2026-09-23T09:06:13.152Z,325558656000000,0x0517,0x0104,3,2,63,29285,29285,0,-44060,-44073,10923,1094908,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,30000,30000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:06:13.489Z,325558984000000,0x0517,0x0104,3,2,63,25906,25906,0,-44066,-44070,10926,1095222,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,30000,30000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:06:13.826Z,325559328000000,0x0517,0x0104,3,2,63,25906,25906,0,-44065,-44070,10930,1095609,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,30000,30000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:06:14.165Z,325559671000000,0x0517,0x0104,3,2,63,22527,22527,0,-44072,-44067,10933,1095909,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,30000,30000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:06:14.506Z,325560000000000,0x0517,0x0104,3,2,63,23653,23653,0,-44088,-44068,10936,1096235,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,30000,30000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:06:14.841Z,325560343000000,0x0517,0x0104,3,2,63,27032,27032,0,-44056,-44071,10940,1096617,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,30000,30000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:06:15.183Z,325560687000000,0x0517,0x0104,3,2,63,24779,24779,0,-44084,-44069,10943,1096911,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,30000,30000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:06:15.520Z,325561015000000,0x0517,0x0104,3,2,63,27032,27032,0,-44091,-44071,10946,1097251,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,30000,30000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:06:15.856Z,325561359000000,0x0517,0x0104,3,2,63,24779,24779,0,-44048,-44069,10950,1097630,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,30000,30000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:06:16.192Z,325561687000000,0x0517,0x0104,3,2,63,20274,20274,0,-44067,-44065,10953,1097926,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,30000,30000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
