utc,host_monotonic_ns,firmware,map,display_count,display_decimals,status_flags,net_ug,gross_ug,tare_ug,raw_adc,filtered_raw,sample_sequence,mcu_uptime_ms,official_stable,official_overload,profile,sample_rate,gain,cs1237_state,buffered_samples,overrun_count,dirty,revision,saved_revision,fault_mask,calibration_valid,display_condition_state,display_locked,conditioned_display_ug,display_anchor_ug,shadow_static_class,shadow_static_reason,shadow_dynamic_class,shadow_dynamic_reason,shadow_valid,low_limit_ug,high_limit_ug,guarded_mode,guarded_generation,guarded_reason,formal_state,guarded_armed,green,yellow,red,internal_buzzer,external_buzzer,r5_application,r5_mode,r5_state,r5_offset_ug,r5_reference_ug,r5_rebase
2026-09-23T08:58:39.825Z,325105328000000,0x0517,0x0104,50000,2,31,500011263,500011263,0,-487973,-487975,6397,641569,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500000000,500000000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T08:58:40.167Z,325105671000000,0x0517,0x0104,50000,2,31,500006758,500006758,0,-487963,-487971,6400,641869,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500000000,500000000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T08:58:40.505Z,325106000000000,0x0517,0x0104,50000,2,31,500006758,500006758,0,-487982,-487971,6403,642201,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500000000,500000000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T08:58:40.843Z,325106343000000,0x0517,0x0104,50000,2,31,500011263,500011263,0,-487963,-487975,6407,642580,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500000000,500000000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T08:58:41.187Z,325106687000000,0x0517,0x0104,50000,2,31,500012390,500012390,0,-487983,-487976,6410,642876,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500000000,500000000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T08:58:41.526Z,325107031000000,0x0517,0x0104,50000,2,31,500011263,500011263,0,-487981,-487975,6414,643273,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500000000,500000000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T08:58:41.868Z,325107375000000,0x0517,0x0104,50000,2,31,500011263,500011263,0,-487986,-487975,6417,643573,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500000000,500000000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T08:58:42.207Z,325107703000000,0x0517,0x0104,50000,2,31,500013516,500013516,0,-487980,-487977,6420,643901,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500000000,500000000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T08:58:42.543Z,325108046000000,0x0517,0x0104,50000,2,31,500009011,500009011,0,-487971,-487973,6424,644282,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500000000,500000000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T08:58:42.887Z,325108390000000,0x0517,0x0104,50000,2,31,500005632,500005632,0,-487965,-487970,6427,644577,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500000000,500000000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T08:58:43.227Z,325108734000000,0x0517,0x0104,50000,2,31,500009011,500009011,0,-487988,-487973,6431,644975,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500000000,500000000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
