utc,sample_sequence,timestamp_ms,static_input_ug,dynamic_input_ug,low_limit_ug,high_limit_ug,static_immediate,static_class,static_stable_count,static_reason,dynamic_immediate,dynamic_candidate,dynamic_confirmed,dynamic_confirm_count,dynamic_reason,process_active,valid,event_count,formal_state,formal_alarm_active,formal_green,formal_yellow,formal_red,formal_internal_buzzer,formal_external_buzzer,official_stable,official_overload,fault,overrun,dirty,save_count,revision,saved_revision,r5_input_ug
2026-09-21T06:00:25.377Z,16978,1701385,500096865,500093486,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500096800
2026-09-21T06:00:25.473Z,16979,1701522,500096865,500094612,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500096800
2026-09-21T06:00:25.554Z,16980,1701618,500096865,500081096,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500096800
2026-09-21T06:00:25.630Z,16981,1701699,500096865,500102496,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500096800
2026-09-21T06:00:25.707Z,16982,1701786,500096865,500099117,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500096800
2026-09-21T06:00:25.868Z,16983,1701931,500096865,500095738,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500096800
2026-09-21T06:00:25.948Z,16984,1702013,500096865,500095738,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500096800
2026-09-21T06:00:26.045Z,16985,1702093,500096865,500091233,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500096800
2026-09-21T06:00:26.142Z,16986,1702189,500096865,500117139,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500096800
2026-09-21T06:00:26.234Z,16987,1702287,500097991,500109254,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500097900
2026-09-21T06:00:26.327Z,16988,1702387,500099117,500110381,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500099100
2026-09-21T06:00:26.420Z,16989,1702487,500100244,500095738,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500100200
2026-09-21T06:00:26.513Z,16990,1702587,500099117,500095738,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500099100
2026-09-21T06:00:26.605Z,16991,1702688,500099117,500085601,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500099100
2026-09-21T06:00:26.698Z,16992,1702788,500097991,500093486,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500097900
