utc,host_monotonic_ns,firmware,map,display_count,display_decimals,status_flags,net_ug,gross_ug,tare_ug,raw_adc,filtered_raw,sample_sequence,mcu_uptime_ms,official_stable,official_overload,profile,sample_rate,gain,cs1237_state,buffered_samples,overrun_count,dirty,revision,saved_revision,fault_mask,calibration_valid,display_condition_state,display_locked,conditioned_display_ug,display_anchor_ug,shadow_static_class,shadow_static_reason,shadow_dynamic_class,shadow_dynamic_reason,shadow_valid,low_limit_ug,high_limit_ug,guarded_mode,guarded_generation,guarded_reason,formal_state,guarded_armed,green,yellow,red,internal_buzzer,external_buzzer,r5_application,r5_mode,r5_state,r5_offset_ug,r5_reference_ug,r5_rebase
2026-09-23T09:03:19.621Z,325385125000000,0x0517,0x0104,1,2,63,0,0,0,-44039,-44047,9190,921327,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:19.957Z,325385453000000,0x0517,0x0104,1,2,63,-1126,-1126,0,-44060,-44046,9194,921727,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:20.294Z,325385796000000,0x0517,0x0104,1,2,63,3379,3379,0,-44042,-44050,9197,922028,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:20.634Z,325386140000000,0x0517,0x0104,1,2,63,0,0,0,-44043,-44047,9200,922350,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:20.970Z,325386468000000,0x0517,0x0104,1,2,63,2253,2253,0,-44060,-44049,9204,922731,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:21.306Z,325386812000000,0x0517,0x0104,1,2,63,3379,3379,0,-44047,-44050,9207,923029,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:21.642Z,325387140000000,0x0517,0x0104,1,2,63,5632,5632,0,-44055,-44052,9210,923361,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:21.979Z,325387484000000,0x0517,0x0104,1,2,63,4505,4505,0,-44042,-44051,9214,923739,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:22.316Z,325387812000000,0x0517,0x0104,1,2,63,1126,1126,0,-44038,-44048,9217,924035,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:22.652Z,325388156000000,0x0517,0x0104,1,2,63,0,0,0,-44052,-44047,9220,924371,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:22.991Z,325388484000000,0x0517,0x0104,1,2,63,3379,3379,0,-44064,-44050,9224,924749,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:23.327Z,325388828000000,0x0517,0x0104,1,2,63,6758,6758,0,-44047,-44053,9227,925046,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:23.663Z,325389156000000,0x0517,0x0104,1,2,63,6758,6758,0,-44061,-44053,9231,925433,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:24.002Z,325389500000000,0x0517,0x0104,1,2,63,4505,4505,0,-44035,-44051,9234,925734,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:24.343Z,325389843000000,0x0517,0x0104,1,2,63,0,0,0,-44046,-44047,9237,926058,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:24.678Z,325390171000000,0x0517,0x0104,1,2,63,0,0,0,-44055,-44047,9241,926441,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:25.016Z,325390515000000,0x0517,0x0104,1,2,63,4505,4505,0,-44066,-44051,9244,926736,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:25.349Z,325390843000000,0x0517,0x0104,1,2,63,6758,6758,0,-44048,-44053,9247,927071,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:25.682Z,325391187000000,0x0517,0x0104,1,2,63,4505,4505,0,-44045,-44051,9251,927446,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:26.019Z,325391515000000,0x0517,0x0104,1,2,63,2253,2253,0,-44046,-44049,9254,927738,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:26.356Z,325391859000000,0x0517,0x0104,1,2,63,4505,4505,0,-44037,-44051,9257,928077,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:26.690Z,325392187000000,0x0517,0x0104,1,2,63,0,0,0,-44049,-44047,9261,928453,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:27.028Z,325392531000000,0x0517,0x0104,1,2,63,0,0,0,-44045,-44047,9264,928746,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:27.364Z,325392859000000,0x0517,0x0104,1,2,63,1126,1126,0,-44052,-44048,9267,929084,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:27.704Z,325393203000000,0x0517,0x0104,1,2,63,3379,3379,0,-44049,-44050,9271,929461,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:28.045Z,325393546000000,0x0517,0x0104,1,2,63,4505,4505,0,-44055,-44051,9274,929760,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:28.378Z,325393875000000,0x0517,0x0104,1,2,63,6758,6758,0,-44057,-44053,9278,930143,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:28.716Z,325394218000000,0x0517,0x0104,1,2,63,9011,9011,0,-44064,-44055,9281,930442,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:29.053Z,325394546000000,0x0517,0x0104,1,2,63,12390,12390,0,-44045,-44058,9284,930774,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:29.387Z,325394890000000,0x0517,0x0104,1,2,63,7884,7884,0,-44048,-44054,9288,931150,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:29.724Z,325395218000000,0x0517,0x0104,1,2,63,7884,7884,0,-44063,-44054,9291,931444,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:30.064Z,325395562000000,0x0517,0x0104,1,2,63,9011,9011,0,-44062,-44055,9294,931782,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:30.401Z,325395906000000,0x0517,0x0104,1,2,63,7884,7884,0,-44053,-44054,9298,932160,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:30.739Z,325396234000000,0x0517,0x0104,1,2,63,6758,6758,0,-44043,-44053,9301,932459,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:31.075Z,325396578000000,0x0517,0x0104,1,2,63,7884,7884,0,-44037,-44054,9305,932846,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:31.414Z,325396921000000,0x0517,0x0104,1,2,63,3379,3379,0,-44056,-44050,9308,933146,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:31.755Z,325397250000000,0x0517,0x0104,1,2,63,5632,5632,0,-44050,-44052,9311,933470,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:32.084Z,325397578000000,0x0517,0x0104,1,2,63,3379,3379,0,-44052,-44050,9315,933852,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:32.422Z,325397921000000,0x0517,0x0104,1,2,63,1126,1126,0,-44038,-44048,9318,934148,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:03:32.757Z,325398265000000,0x0517,0x0104,1,2,63,1126,1126,0,-44056,-44048,9321,934479,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,10000,10000,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
