utc,host_monotonic_ns,firmware,map,display_count,display_decimals,status_flags,net_ug,gross_ug,tare_ug,raw_adc,filtered_raw,sample_sequence,mcu_uptime_ms,official_stable,official_overload,profile,sample_rate,gain,cs1237_state,buffered_samples,overrun_count,dirty,revision,saved_revision,fault_mask,calibration_valid,display_condition_state,display_locked,conditioned_display_ug,display_anchor_ug,shadow_static_class,shadow_static_reason,shadow_dynamic_class,shadow_dynamic_reason,shadow_valid,low_limit_ug,high_limit_ug,guarded_mode,guarded_generation,guarded_reason,formal_state,guarded_armed,green,yellow,red,internal_buzzer,external_buzzer,r5_application,r5_mode,r5_state,r5_offset_ug,r5_reference_ug,r5_rebase
2026-09-23T09:04:41.933Z,325467437000000,0x0517,0x0104,49999,2,31,499993242,499993242,0,-487953,-487959,10012,1003670,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,499990000,499990000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:04:42.278Z,325467781000000,0x0517,0x0104,49999,2,31,499989863,499989863,0,-487952,-487956,10015,1003995,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,499990000,499990000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:04:42.620Z,325468125000000,0x0517,0x0104,49999,2,31,499988737,499988737,0,-487939,-487955,10019,1004382,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,499990000,499990000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:04:42.964Z,325468468000000,0x0517,0x0104,49999,2,31,499988737,499988737,0,-487953,-487955,10022,1004682,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,499990000,499990000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:04:43.305Z,325468812000000,0x0517,0x0104,49999,2,31,499990989,499990989,0,-487956,-487957,10026,1005067,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,499990000,499990000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:04:43.644Z,325469140000000,0x0517,0x0104,49999,2,31,499990989,499990989,0,-487963,-487957,10029,1005367,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,499990000,499990000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:04:43.986Z,325469484000000,0x0517,0x0104,49999,2,31,499994368,499994368,0,-487971,-487960,10032,1005707,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,499990000,499990000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:04:44.328Z,325469828000000,0x0517,0x0104,49999,2,31,499997747,499997747,0,-487954,-487963,10036,1006089,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,499990000,499990000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:04:44.672Z,325470171000000,0x0517,0x0104,49999,2,31,500001126,500001126,0,-487978,-487966,10039,1006389,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,499990000,499990000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:04:45.009Z,325470515000000,0x0517,0x0104,49999,2,31,500003379,500003379,0,-487973,-487968,10043,1006775,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,499990000,499990000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:04:45.350Z,325470843000000,0x0517,0x0104,49999,2,31,500004505,500004505,0,-487977,-487969,10046,1007071,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,499990000,499990000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:04:45.693Z,325471187000000,0x0517,0x0104,49999,2,31,500001126,500001126,0,-487951,-487966,10049,1007413,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,499990000,499990000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:04:46.035Z,325471531000000,0x0517,0x0104,49999,2,31,499996621,499996621,0,-487948,-487962,10053,1007796,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,499990000,499990000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:04:46.376Z,325471875000000,0x0517,0x0104,49999,2,31,499997747,499997747,0,-487974,-487963,10056,1008097,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,499990000,499990000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:04:46.715Z,325472218000000,0x0517,0x0104,49999,2,31,500000000,500000000,0,-487961,-487965,10060,1008480,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,499990000,499990000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:04:47.059Z,325472562000000,0x0517,0x0104,49999,2,31,499996621,499996621,0,-487954,-487962,10063,1008777,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,499990000,499990000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:04:47.397Z,325472890000000,0x0517,0x0104,49999,2,31,499996621,499996621,0,-487960,-487962,10067,1009173,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,499990000,499990000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:04:47.739Z,325473234000000,0x0517,0x0104,49999,2,31,500003379,500003379,0,-487960,-487968,10070,1009474,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,499990000,499990000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:04:48.080Z,325473578000000,0x0517,0x0104,49999,2,31,500000000,500000000,0,-487968,-487965,10073,1009800,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,499990000,499990000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:04:48.416Z,325473921000000,0x0517,0x0104,49999,2,31,499997747,499997747,0,-487950,-487963,10077,1010183,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,499990000,499990000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
