host_time_iso,host_monotonic_s,elapsed_s,test_id,mode,load_g,sample_sequence,device_timestamp_ms,raw_count,filtered_raw_count,adc_state,fifo_count,overrun_count,lost_samples,config_register,word_order,excluded,counts_per_g,sensor_capacity_g,sensor_sensitivity_mv_v,excitation_v,notes
2026-08-05T13:09:39.903225+08:00,1286198.734000000,0.047000,D_sensor_zero,channel_a,0.0,688,68299,-43656,-43656,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:40.001232+08:00,1286198.843000000,0.156000,D_sensor_zero,channel_a,0.0,689,68398,-43668,-43668,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:40.099843+08:00,1286198.937000000,0.250000,D_sensor_zero,channel_a,0.0,690,68497,-43659,-43659,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:40.197311+08:00,1286199.031000000,0.344000,D_sensor_zero,channel_a,0.0,691,68596,-43655,-43655,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:40.294867+08:00,1286199.125000000,0.438000,D_sensor_zero,channel_a,0.0,692,68692,-43659,-43659,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:40.389976+08:00,1286199.218000000,0.531000,D_sensor_zero,channel_a,0.0,693,68790,-43695,-43695,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:40.488101+08:00,1286199.328000000,0.641000,D_sensor_zero,channel_a,0.0,694,68888,-43639,-43639,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:40.584626+08:00,1286199.421000000,0.734000,D_sensor_zero,channel_a,0.0,695,68986,-43644,-43644,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:40.681697+08:00,1286199.515000000,0.828000,D_sensor_zero,channel_a,0.0,696,69084,-43659,-43659,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:40.778719+08:00,1286199.609000000,0.922000,D_sensor_zero,channel_a,0.0,697,69183,-43663,-43663,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:40.873846+08:00,1286199.703000000,1.016000,D_sensor_zero,channel_a,0.0,698,69281,-43662,-43662,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:40.971965+08:00,1286199.812000000,1.125000,D_sensor_zero,channel_a,0.0,699,69379,-43652,-43652,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:41.069390+08:00,1286199.906000000,1.219000,D_sensor_zero,channel_a,0.0,700,69477,-43664,-43664,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:41.166313+08:00,1286200.000000000,1.313000,D_sensor_zero,channel_a,0.0,701,69575,-43674,-43674,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:41.311047+08:00,1286200.140000000,1.453000,D_sensor_zero,channel_a,0.0,702,69708,-43665,-43665,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:41.408921+08:00,1286200.250000000,1.563000,D_sensor_zero,channel_a,0.0,703,69806,-43671,-43671,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:41.506465+08:00,1286200.343000000,1.656000,D_sensor_zero,channel_a,0.0,704,69904,-43679,-43679,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:41.603983+08:00,1286200.437000000,1.750000,D_sensor_zero,channel_a,0.0,705,70001,-43675,-43675,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:41.703682+08:00,1286200.531000000,1.844000,D_sensor_zero,channel_a,0.0,706,70099,-43654,-43654,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:41.800738+08:00,1286200.640000000,1.953000,D_sensor_zero,channel_a,0.0,707,70198,-43659,-43659,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:41.899031+08:00,1286200.734000000,2.047000,D_sensor_zero,channel_a,0.0,708,70296,-43663,-43663,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:41.998199+08:00,1286200.828000000,2.141000,D_sensor_zero,channel_a,0.0,709,70396,-43664,-43664,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:42.096268+08:00,1286200.937000000,2.250000,D_sensor_zero,channel_a,0.0,710,70493,-43622,-43622,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:42.193293+08:00,1286201.031000000,2.344000,D_sensor_zero,channel_a,0.0,711,70591,-43649,-43649,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:42.291819+08:00,1286201.125000000,2.438000,D_sensor_zero,channel_a,0.0,712,70689,-43668,-43668,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:42.387928+08:00,1286201.218000000,2.531000,D_sensor_zero,channel_a,0.0,713,70786,-43647,-43647,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:42.484978+08:00,1286201.312000000,2.625000,D_sensor_zero,channel_a,0.0,714,70883,-43658,-43658,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:42.583261+08:00,1286201.421000000,2.734000,D_sensor_zero,channel_a,0.0,715,70980,-43662,-43662,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:42.682571+08:00,1286201.515000000,2.828000,D_sensor_zero,channel_a,0.0,716,71079,-43675,-43675,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:42.780311+08:00,1286201.609000000,2.922000,D_sensor_zero,channel_a,0.0,717,71177,-43658,-43658,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:42.879335+08:00,1286201.718000000,3.031000,D_sensor_zero,channel_a,0.0,718,71276,-43646,-43646,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:42.977118+08:00,1286201.812000000,3.125000,D_sensor_zero,channel_a,0.0,719,71374,-43652,-43652,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:43.030489+08:00,1286201.859000000,3.172000,D_sensor_zero,channel_a,0.0,720,71440,-43640,-43640,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:43.127530+08:00,1286201.968000000,3.281000,D_sensor_zero,channel_a,0.0,721,71538,-43634,-43634,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:43.274060+08:00,1286202.109000000,3.422000,D_sensor_zero,channel_a,0.0,722,71671,-43620,-43620,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:43.324142+08:00,1286202.156000000,3.469000,D_sensor_zero,channel_a,0.0,723,71734,-43653,-43653,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:43.422506+08:00,1286202.250000000,3.563000,D_sensor_zero,channel_a,0.0,724,71832,-43668,-43668,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:43.521055+08:00,1286202.359000000,3.672000,D_sensor_zero,channel_a,0.0,725,71930,-43658,-43658,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:43.620073+08:00,1286202.453000000,3.766000,D_sensor_zero,channel_a,0.0,726,72028,-43668,-43668,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:43.716151+08:00,1286202.546000000,3.859000,D_sensor_zero,channel_a,0.0,727,72127,-43681,-43681,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:43.815213+08:00,1286202.656000000,3.969000,D_sensor_zero,channel_a,0.0,728,72225,-43644,-43644,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:43.912755+08:00,1286202.750000000,4.063000,D_sensor_zero,channel_a,0.0,729,72323,-43635,-43635,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:44.057287+08:00,1286202.890000000,4.203000,D_sensor_zero,channel_a,0.0,730,72456,-43632,-43632,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:44.156257+08:00,1286202.984000000,4.297000,D_sensor_zero,channel_a,0.0,731,72553,-43628,-43628,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:44.254434+08:00,1286203.093000000,4.406000,D_sensor_zero,channel_a,0.0,732,72651,-43644,-43644,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:44.354484+08:00,1286203.187000000,4.500000,D_sensor_zero,channel_a,0.0,733,72750,-43635,-43635,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:44.403491+08:00,1286203.234000000,4.547000,D_sensor_zero,channel_a,0.0,734,72813,-43619,-43619,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:44.501565+08:00,1286203.343000000,4.656000,D_sensor_zero,channel_a,0.0,735,72912,-43606,-43606,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:44.600590+08:00,1286203.437000000,4.750000,D_sensor_zero,channel_a,0.0,736,73011,-43631,-43631,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:44.698052+08:00,1286203.531000000,4.844000,D_sensor_zero,channel_a,0.0,737,73108,-43649,-43649,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:44.843077+08:00,1286203.671000000,4.984000,D_sensor_zero,channel_a,0.0,738,73241,-43651,-43651,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:44.943121+08:00,1286203.781000000,5.094000,D_sensor_zero,channel_a,0.0,739,73339,-43652,-43652,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:44.993635+08:00,1286203.828000000,5.141000,D_sensor_zero,channel_a,0.0,740,73402,-43652,-43652,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:45.139253+08:00,1286203.968000000,5.281000,D_sensor_zero,channel_a,0.0,741,73536,-43646,-43646,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:45.191722+08:00,1286204.031000000,5.344000,D_sensor_zero,channel_a,0.0,742,73599,-43645,-43645,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:45.288491+08:00,1286204.125000000,5.438000,D_sensor_zero,channel_a,0.0,743,73697,-43643,-43643,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:45.386958+08:00,1286204.218000000,5.531000,D_sensor_zero,channel_a,0.0,744,73795,-43652,-43652,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:45.483767+08:00,1286204.312000000,5.625000,D_sensor_zero,channel_a,0.0,745,73893,-43653,-43653,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:45.583056+08:00,1286204.421000000,5.734000,D_sensor_zero,channel_a,0.0,746,73991,-43621,-43621,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:45.679656+08:00,1286204.515000000,5.828000,D_sensor_zero,channel_a,0.0,747,74089,-43650,-43650,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:45.824253+08:00,1286204.656000000,5.969000,D_sensor_zero,channel_a,0.0,748,74222,-43643,-43643,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:45.922401+08:00,1286204.750000000,6.063000,D_sensor_zero,channel_a,0.0,749,74320,-43649,-43649,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:46.021421+08:00,1286204.859000000,6.172000,D_sensor_zero,channel_a,0.0,750,74418,-43645,-43645,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:46.119784+08:00,1286204.953000000,6.266000,D_sensor_zero,channel_a,0.0,751,74517,-43626,-43626,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:46.216831+08:00,1286205.046000000,6.359000,D_sensor_zero,channel_a,0.0,752,74615,-43630,-43630,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:46.315704+08:00,1286205.156000000,6.469000,D_sensor_zero,channel_a,0.0,753,74713,-43646,-43646,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:46.412677+08:00,1286205.250000000,6.563000,D_sensor_zero,channel_a,0.0,754,74811,-43640,-43640,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:46.509232+08:00,1286205.343000000,6.656000,D_sensor_zero,channel_a,0.0,755,74908,-43638,-43638,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:46.606765+08:00,1286205.437000000,6.750000,D_sensor_zero,channel_a,0.0,756,75004,-43643,-43643,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:46.703897+08:00,1286205.546000000,6.859000,D_sensor_zero,channel_a,0.0,757,75102,-43649,-43649,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:46.803417+08:00,1286205.640000000,6.953000,D_sensor_zero,channel_a,0.0,758,75199,-43669,-43669,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:46.901964+08:00,1286205.734000000,7.047000,D_sensor_zero,channel_a,0.0,759,75299,-43650,-43650,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:46.999011+08:00,1286205.828000000,7.141000,D_sensor_zero,channel_a,0.0,760,75397,-43664,-43664,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:47.096590+08:00,1286205.937000000,7.250000,D_sensor_zero,channel_a,0.0,761,75494,-43651,-43651,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:47.194111+08:00,1286206.031000000,7.344000,D_sensor_zero,channel_a,0.0,762,75592,-43645,-43645,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:47.291132+08:00,1286206.125000000,7.438000,D_sensor_zero,channel_a,0.0,763,75689,-43632,-43632,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:47.393810+08:00,1286206.234000000,7.547000,D_sensor_zero,channel_a,0.0,764,75791,-43640,-43640,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:47.491856+08:00,1286206.328000000,7.641000,D_sensor_zero,channel_a,0.0,765,75889,-43662,-43662,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:47.589788+08:00,1286206.421000000,7.734000,D_sensor_zero,channel_a,0.0,766,75987,-43666,-43666,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:47.687357+08:00,1286206.515000000,7.828000,D_sensor_zero,channel_a,0.0,767,76085,-43648,-43648,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:47.785317+08:00,1286206.625000000,7.938000,D_sensor_zero,channel_a,0.0,768,76183,-43612,-43612,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:47.883446+08:00,1286206.718000000,8.031000,D_sensor_zero,channel_a,0.0,769,76281,-43629,-43629,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:47.980466+08:00,1286206.812000000,8.125000,D_sensor_zero,channel_a,0.0,770,76379,-43639,-43639,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:48.078988+08:00,1286206.921000000,8.234000,D_sensor_zero,channel_a,0.0,771,76477,-43663,-43663,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:48.176610+08:00,1286207.015000000,8.328000,D_sensor_zero,channel_a,0.0,772,76574,-43660,-43660,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:48.274133+08:00,1286207.109000000,8.422000,D_sensor_zero,channel_a,0.0,773,76673,-43635,-43635,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:48.373467+08:00,1286207.203000000,8.516000,D_sensor_zero,channel_a,0.0,774,76770,-43655,-43655,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:48.473252+08:00,1286207.312000000,8.625000,D_sensor_zero,channel_a,0.0,775,76870,-43657,-43657,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:48.573196+08:00,1286207.406000000,8.719000,D_sensor_zero,channel_a,0.0,776,76969,-43651,-43651,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:48.669769+08:00,1286207.500000000,8.813000,D_sensor_zero,channel_a,0.0,777,77068,-43682,-43682,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:48.769352+08:00,1286207.609000000,8.922000,D_sensor_zero,channel_a,0.0,778,77166,-43687,-43687,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
2026-08-05T13:09:48.819461+08:00,1286207.656000000,8.969000,D_sensor_zero,channel_a,0.0,779,77229,-43643,-43643,4,0,0,0,12,high,true,,,,3.3,"Real sensor, unloaded; board preheated; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling"
