utc,sample_sequence,timestamp_ms,static_input_ug,dynamic_input_ug,low_limit_ug,high_limit_ug,static_immediate,static_class,static_stable_count,static_reason,dynamic_immediate,dynamic_candidate,dynamic_confirmed,dynamic_confirm_count,dynamic_reason,process_active,valid,event_count,formal_state,formal_alarm_active,formal_green,formal_yellow,formal_red,formal_internal_buzzer,formal_external_buzzer,official_stable,official_overload,fault,overrun,dirty,save_count,revision,saved_revision,r5_input_ug
2026-09-21T07:35:58.096Z,74223,7434639,-92359,-92359,1000000,-1000000,0,0,0,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,-92300
2026-09-21T07:35:58.286Z,74224,7434788,-92359,-91233,1000000,-1000000,0,0,0,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,-92300
2026-09-21T07:35:58.366Z,74225,7434883,-92359,-88980,1000000,-1000000,0,0,0,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,-92300
2026-09-21T07:35:58.445Z,74226,7434963,-92359,-91233,1000000,-1000000,0,0,0,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,-92300
2026-09-21T07:35:58.520Z,74227,7435042,-92359,-84475,1000000,-1000000,0,0,0,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,-92300
2026-09-21T07:35:58.596Z,74228,7435140,-92359,-93486,1000000,-1000000,0,0,0,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,-92300
2026-09-21T07:35:58.771Z,74229,7435290,-92359,-101370,1000000,-1000000,0,0,0,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,-92300
2026-09-21T07:35:58.850Z,74230,7435368,-93486,-105875,1000000,-1000000,0,0,0,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,-93400
2026-09-21T07:35:58.928Z,74231,7435447,-94612,-84475,1000000,-1000000,0,0,0,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,-94600
2026-09-21T07:35:59.004Z,74232,7435541,-93486,-72085,1000000,-1000000,0,0,0,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,-93400
2026-09-21T07:35:59.162Z,74233,7435681,-91233,-75464,1000000,-1000000,0,0,0,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,-91200
2026-09-21T07:35:59.239Z,74234,7435760,-88980,-81096,1000000,-1000000,0,0,0,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,-88900
2026-09-21T07:35:59.316Z,74235,7435841,-87854,-78843,1000000,-1000000,0,0,0,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,-87800
2026-09-21T07:35:59.408Z,74236,7435942,-86728,-81096,1000000,-1000000,0,0,0,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,-86700
2026-09-21T07:35:59.501Z,74237,7436042,-85601,-93486,1000000,-1000000,0,0,0,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,-85600
2026-09-21T07:35:59.691Z,74238,7436193,-85601,-86728,1000000,-1000000,0,0,0,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,-85600
2026-09-21T07:35:59.785Z,74239,7436288,-86728,-91233,1000000,-1000000,0,0,0,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,-86700
2026-09-21T07:35:59.880Z,74240,7436383,-86728,-75464,1000000,-1000000,0,0,0,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,-86700
2026-09-21T07:35:59.960Z,74241,7436477,-85601,-68706,1000000,-1000000,0,0,0,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,-85600
2026-09-21T07:36:00.036Z,74242,7436557,-83349,-66454,1000000,-1000000,0,0,0,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,-83300
2026-09-21T07:36:00.127Z,74243,7436643,-81096,-75464,1000000,-1000000,0,0,0,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,-81000
2026-09-21T07:36:00.220Z,74244,7436743,-79970,-73212,1000000,-1000000,0,0,0,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,-79900
2026-09-21T07:36:00.313Z,74245,7436843,-78843,-68706,1000000,-1000000,0,0,0,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,-78800
2026-09-21T07:36:00.406Z,74246,7436943,-77717,-86728,1000000,-1000000,0,0,0,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,-77700
2026-09-21T07:36:00.499Z,74247,7437043,-78843,-85601,1000000,-1000000,0,0,0,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,-78800
2026-09-21T07:36:00.690Z,74248,7437191,-79970,-81096,1000000,-1000000,0,0,0,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,-79900
2026-09-21T07:36:00.784Z,74249,7437288,-81096,-85601,1000000,-1000000,0,0,0,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,-81000
