utc,sample_sequence,timestamp_ms,static_input_ug,dynamic_input_ug,low_limit_ug,high_limit_ug,static_immediate,static_class,static_stable_count,static_reason,dynamic_immediate,dynamic_candidate,dynamic_confirmed,dynamic_confirm_count,dynamic_reason,process_active,valid,event_count,formal_state,formal_alarm_active,formal_green,formal_yellow,formal_red,formal_internal_buzzer,formal_external_buzzer,official_stable,official_overload,fault,overrun,dirty,save_count,revision,saved_revision,r5_input_ug
2026-09-21T06:19:25.239Z,28359,2841320,500134034,500114886,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500134000
2026-09-21T06:19:25.319Z,28360,2841474,500131781,500116012,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500131700
2026-09-21T06:19:25.400Z,28361,2841554,500129528,500135160,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500129500
2026-09-21T06:19:25.475Z,28362,2841633,500129528,500129528,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500129500
2026-09-21T06:19:25.570Z,28363,2841721,500130655,500135160,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500130600
2026-09-21T06:19:25.662Z,28364,2841821,500130655,500126149,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500130600
2026-09-21T06:19:25.740Z,28365,2841921,500130655,500130655,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500130600
2026-09-21T06:19:25.900Z,28366,2842056,500130655,500136286,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500130600
2026-09-21T06:19:25.996Z,28367,2842135,500131781,500146423,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500131700
2026-09-21T06:19:26.092Z,28368,2842230,500132907,500141918,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500132900
2026-09-21T06:19:26.188Z,28369,2842327,500134034,500134034,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500134000
2026-09-21T06:19:26.281Z,28370,2842423,500134034,500121644,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500134000
2026-09-21T06:19:26.373Z,28371,2842522,500132907,500121644,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500132900
2026-09-21T06:19:26.465Z,28372,2842623,500131781,500130655,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500131700
2026-09-21T06:19:26.557Z,28373,2842723,500131781,500134034,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500131700
2026-09-21T06:19:26.650Z,28374,2842823,500131781,500135160,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500131700
2026-09-21T06:19:26.744Z,28375,2842923,500131781,500147550,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500131700
2026-09-21T06:19:26.937Z,28376,2843075,500131781,500130655,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500131700
2026-09-21T06:19:27.033Z,28377,2843171,500131781,500116012,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500131700
2026-09-21T06:19:27.129Z,28378,2843268,500129528,500110381,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500129500
2026-09-21T06:19:27.224Z,28379,2843364,500127276,500135160,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500127200
2026-09-21T06:19:27.306Z,28380,2843459,500127276,500130655,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500127200
2026-09-21T06:19:27.382Z,28381,2843540,500128402,500134034,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500128400
2026-09-21T06:19:27.474Z,28382,2843624,500129528,500147550,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500129500
2026-09-21T06:19:27.553Z,28383,2843724,500130655,500132907,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500130600
2026-09-21T06:19:27.717Z,28384,2843869,500132907,500152055,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500132900
2026-09-21T06:19:27.815Z,28385,2843950,500135160,500162192,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500135100
2026-09-21T06:19:27.909Z,28386,2844049,500137413,500134034,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500137400
2026-09-21T06:19:28.004Z,28387,2844145,500137413,500111507,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500137400
2026-09-21T06:19:28.080Z,28388,2844239,500136286,500125023,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500136200
2026-09-21T06:19:28.173Z,28389,2844325,500135160,500155434,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500135100
2026-09-21T06:19:28.265Z,28390,2844426,500137413,500150929,100000000,400000000,4,4,255,0,4,4,4,15,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,500137400
