utc,transaction_id,address,quantity,ok,recovered,latency_ms,error
2026-09-12T09:16:59Z,10782,0,16,1,0,31.039,
2026-09-12T09:16:59Z,10783,0,16,1,0,29.625,
2026-09-12T09:16:59Z,10784,0,16,1,0,29.556,
2026-09-12T09:16:59Z,10785,0,16,1,0,28.570,
2026-09-12T09:16:59Z,10786,0,16,1,0,32.520,
2026-09-12T09:16:59Z,10787,0,16,1,0,31.573,
2026-09-12T09:16:59Z,10788,0,16,1,0,31.636,
2026-09-12T09:17:01Z,10789,0,16,1,1,1009.632,
2026-09-12T09:17:02Z,10790,0,16,1,1,1012.853,
2026-09-12T09:17:02Z,10791,32,2,1,0,9.500,
2026-09-12T09:17:02Z,10792,0,16,1,0,30.819,
2026-09-12T09:17:02Z,10793,0,16,1,0,29.601,
2026-09-12T09:17:02Z,10794,0,16,1,0,30.530,
2026-09-12T09:17:02Z,10795,0,16,1,0,30.241,
2026-09-12T09:17:02Z,10796,0,16,1,0,29.689,
2026-09-12T09:17:02Z,10797,0,16,1,0,29.548,
2026-09-12T09:17:02Z,10798,0,16,1,0,30.550,
2026-09-12T09:17:02Z,10799,0,16,1,0,29.550,
2026-09-12T09:17:02Z,10800,0,16,1,0,29.518,
2026-09-12T09:17:03Z,10801,32,2,1,0,7.720,
2026-09-12T09:17:03Z,10802,0,16,1,0,30.117,
2026-09-12T09:17:03Z,10803,0,16,1,0,29.633,
2026-09-12T09:17:03Z,10804,0,16,1,0,30.549,
2026-09-12T09:17:03Z,10805,0,16,1,0,30.512,
2026-09-12T09:17:03Z,10806,0,16,1,0,30.038,
2026-09-12T09:17:03Z,10807,0,16,1,0,30.532,
2026-09-12T09:17:03Z,10808,0,16,1,0,31.572,
2026-09-12T09:17:03Z,10809,0,16,1,0,30.524,
2026-09-12T09:17:03Z,10810,0,16,1,0,30.049,
2026-09-12T09:17:04Z,10811,32,2,1,0,7.500,
2026-09-12T09:17:04Z,10812,0,16,1,0,30.271,
2026-09-12T09:17:04Z,10813,0,16,1,0,29.586,
2026-09-12T09:17:04Z,10814,0,16,1,0,30.558,
2026-09-12T09:17:04Z,10815,0,16,1,0,29.028,
2026-09-12T09:17:04Z,10816,0,16,1,0,30.048,
2026-09-12T09:17:04Z,10817,0,16,1,0,29.525,
2026-09-12T09:17:04Z,10818,0,16,1,0,29.129,
2026-09-12T09:17:04Z,10819,0,16,1,0,29.604,
2026-09-12T09:17:04Z,10820,0,16,1,0,29.542,
2026-09-12T09:17:05Z,10821,32,2,1,0,7.624,
2026-09-12T09:17:05Z,10822,0,16,1,0,29.660,
2026-09-12T09:17:05Z,10823,0,16,1,0,29.166,
2026-09-12T09:17:05Z,10824,0,16,1,0,30.617,
2026-09-12T09:17:05Z,10825,0,16,1,0,28.570,
2026-09-12T09:17:05Z,10826,0,16,1,0,29.636,
2026-09-12T09:17:05Z,10827,0,16,1,0,29.052,
2026-09-12T09:17:05Z,10828,0,16,1,0,30.053,
2026-09-12T09:17:05Z,10829,0,16,1,0,30.212,
2026-09-12T09:17:05Z,10830,0,16,1,0,30.077,
2026-09-12T09:17:06Z,10831,32,2,1,0,7.499,
2026-09-12T09:17:06Z,10832,0,16,1,0,30.130,
2026-09-12T09:17:06Z,10833,0,16,1,0,30.568,
2026-09-12T09:17:06Z,10834,0,16,1,0,30.829,
2026-09-12T09:17:06Z,10835,0,16,1,0,29.079,
2026-09-12T09:17:06Z,10836,0,16,1,0,30.169,
2026-09-12T09:17:06Z,10837,0,16,1,0,29.752,
2026-09-12T09:17:06Z,10838,0,16,1,0,31.110,
2026-09-12T09:17:06Z,10839,0,16,1,0,30.019,
2026-09-12T09:17:06Z,10840,0,16,1,0,29.113,
2026-09-12T09:17:07Z,10841,32,2,1,0,7.507,
2026-09-12T09:17:07Z,10842,0,16,1,0,30.097,
2026-09-12T09:17:07Z,10843,0,16,1,0,30.128,
2026-09-12T09:17:07Z,10844,0,16,1,0,30.154,
2026-09-12T09:17:07Z,10845,0,16,1,0,29.079,
2026-09-12T09:17:07Z,10846,0,16,1,0,30.214,
2026-09-12T09:17:07Z,10847,0,16,1,0,30.632,
2026-09-12T09:17:07Z,10848,0,16,1,0,30.063,
2026-09-12T09:17:07Z,10849,0,16,1,0,30.106,
2026-09-12T09:17:07Z,10850,0,16,1,0,29.039,
2026-09-12T09:17:08Z,10851,32,2,1,0,8.497,
2026-09-12T09:17:08Z,10852,0,16,1,0,30.571,
2026-09-12T09:17:08Z,10853,0,16,1,0,29.729,
2026-09-12T09:17:08Z,10854,0,16,1,0,30.068,
2026-09-12T09:17:08Z,10855,0,16,1,0,30.043,
2026-09-12T09:17:08Z,10856,0,16,1,0,30.137,
2026-09-12T09:17:08Z,10857,0,16,1,0,29.075,
2026-09-12T09:17:08Z,10858,0,16,1,0,30.074,
2026-09-12T09:17:08Z,10859,0,16,1,0,29.089,
2026-09-12T09:17:09Z,10860,0,16,1,0,30.551,
2026-09-12T09:17:09Z,10861,32,2,1,0,7.765,
2026-09-12T09:17:09Z,10862,0,16,1,0,28.226,
2026-09-12T09:17:09Z,10863,0,16,1,0,30.113,
2026-09-12T09:17:09Z,10864,0,16,1,0,29.521,
2026-09-12T09:17:09Z,10865,0,16,1,0,28.527,
2026-09-12T09:17:09Z,10866,0,16,1,0,29.547,
2026-09-12T09:17:09Z,10867,0,16,1,0,29.519,
2026-09-12T09:17:09Z,10868,0,16,1,0,28.593,
2026-09-12T09:17:09Z,10869,0,16,1,0,30.520,
2026-09-12T09:17:10Z,10870,0,16,1,0,29.597,
2026-09-12T09:17:10Z,10871,32,2,1,0,7.499,
2026-09-12T09:17:10Z,10872,0,16,1,0,29.166,
2026-09-12T09:17:11Z,10873,0,16,1,1,1005.151,
2026-09-12T09:17:11Z,10874,0,16,1,0,31.566,
2026-09-12T09:17:11Z,10875,0,16,1,0,30.061,
2026-09-12T09:17:11Z,10876,0,16,1,0,29.529,
2026-09-12T09:17:11Z,10877,0,16,1,0,29.559,
2026-09-12T09:17:11Z,10878,0,16,1,0,31.139,
2026-09-12T09:17:11Z,10879,0,16,1,0,29.048,
2026-09-12T09:17:11Z,10880,0,16,1,0,30.598,
2026-09-12T09:17:12Z,10881,32,2,1,0,6.999,
2026-09-12T09:17:12Z,10882,0,16,1,0,30.599,
2026-09-12T09:17:12Z,10883,0,16,1,0,29.628,
2026-09-12T09:17:12Z,10884,0,16,1,0,29.550,
2026-09-12T09:17:12Z,10885,0,16,1,0,29.585,
2026-09-12T09:17:12Z,10886,0,16,1,0,30.566,
2026-09-12T09:17:12Z,10887,0,16,1,0,30.240,
2026-09-12T09:17:12Z,10888,0,16,1,0,30.773,
2026-09-12T09:17:12Z,10889,0,16,1,0,30.547,
2026-09-12T09:17:12Z,10890,0,16,1,0,31.643,
2026-09-12T09:17:13Z,10891,32,2,1,0,7.507,
2026-09-12T09:17:13Z,10892,0,16,1,0,31.520,
2026-09-12T09:17:13Z,10893,0,16,1,0,32.547,
2026-09-12T09:17:13Z,10894,0,16,1,0,31.528,
2026-09-12T09:17:13Z,10895,0,16,1,0,31.864,
2026-09-12T09:17:13Z,10896,0,16,1,0,32.568,
