utc,host_monotonic_ns,firmware,map,display_count,display_decimals,status_flags,net_ug,gross_ug,tare_ug,raw_adc,filtered_raw,sample_sequence,mcu_uptime_ms,official_stable,official_overload,profile,sample_rate,gain,cs1237_state,buffered_samples,overrun_count,dirty,revision,saved_revision,fault_mask,calibration_valid,display_condition_state,display_locked,conditioned_display_ug,display_anchor_ug,shadow_static_class,shadow_static_reason,shadow_dynamic_class,shadow_dynamic_reason,shadow_valid,low_limit_ug,high_limit_ug,guarded_mode,guarded_generation,guarded_reason,formal_state,guarded_armed,green,yellow,red,internal_buzzer,external_buzzer,r5_application,r5_mode,r5_state,r5_offset_ug,r5_reference_ug,r5_rebase
2026-09-23T19:26:51.650Z,362791656000000,0x0519,0x0104,49992,2,15,499918904,499918904,0,-487893,-487893,5,621031,0,0,0,0,3,4,0,0,1,37,8,0,1,0,0,499918904,0,1,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0
2026-09-23T19:26:51.746Z,362791750000000,0x0519,0x0104,49992,2,15,499918904,499918904,0,-487893,-487893,6,621131,0,0,0,0,3,4,0,0,1,37,8,0,1,0,0,499929041,0,1,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0
2026-09-23T19:26:51.859Z,362791859000000,0x0519,0x0104,49992,2,15,499921157,499921157,0,-487895,-487895,8,621331,0,0,0,0,3,4,0,0,1,37,8,0,1,0,0,499921157,0,1,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0
2026-09-23T19:26:51.971Z,362791984000000,0x0519,0x0104,49992,2,15,499924536,499924536,0,-487898,-487898,9,621431,0,0,0,0,3,4,0,0,1,37,8,0,1,0,0,499924536,0,1,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0
2026-09-23T19:26:52.069Z,362792078000000,0x0519,0x0104,49992,2,15,499923409,499923409,0,-487897,-487897,10,621532,0,0,0,0,3,4,0,0,1,37,8,0,1,0,0,499923409,0,1,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0
2026-09-23T19:26:52.165Z,362792171000000,0x0519,0x0104,49992,2,15,499918904,499918904,0,-487893,-487893,11,621633,0,0,0,0,3,4,0,0,1,37,8,0,1,0,0,499918904,0,1,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0
2026-09-23T19:26:52.263Z,362792265000000,0x0519,0x0104,49992,2,15,499921157,499921157,0,-487895,-487895,12,621733,0,0,0,0,3,4,0,0,1,37,8,0,1,0,0,499921157,0,1,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0
2026-09-23T19:26:52.378Z,362792390000000,0x0519,0x0104,49994,2,15,499941431,499941431,0,-487913,-487913,13,621833,0,0,0,0,3,4,0,0,1,37,8,0,1,0,0,499941431,0,1,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0
2026-09-23T19:26:52.475Z,362792484000000,0x0519,0x0104,49994,2,15,499939178,499939178,0,-487911,-487911,14,621933,0,0,0,0,3,4,0,0,1,37,8,0,1,0,0,499939178,0,1,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0
2026-09-23T19:26:52.571Z,362792578000000,0x0519,0x0104,49992,2,15,499917778,499917778,0,-487892,-487892,15,622033,0,0,0,0,3,4,0,0,1,37,8,0,1,0,0,499917778,0,1,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0
