utc,sample_sequence,timestamp_ms,static_input_ug,dynamic_input_ug,low_limit_ug,high_limit_ug,static_immediate,static_class,static_stable_count,static_reason,dynamic_immediate,dynamic_candidate,dynamic_confirmed,dynamic_confirm_count,dynamic_reason,process_active,valid,event_count,formal_state,formal_alarm_active,formal_green,formal_yellow,formal_red,formal_internal_buzzer,formal_external_buzzer,official_stable,official_overload,fault,overrun,dirty,save_count,revision,saved_revision,r5_input_ug
2026-09-21T05:48:43.385Z,9969,999330,101370,107002,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,101300
2026-09-21T05:48:43.481Z,9970,999475,102496,107002,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,102400
2026-09-21T05:48:43.577Z,9971,999570,103623,112633,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,103600
2026-09-21T05:48:43.671Z,9972,999666,103623,94612,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,103600
2026-09-21T05:48:43.766Z,9973,999761,102496,96865,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,102400
2026-09-21T05:48:43.862Z,9974,999855,101370,88980,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,101300
2026-09-21T05:48:43.960Z,9975,999951,100244,81096,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,100200
2026-09-21T05:48:44.037Z,9976,1000049,97991,76591,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,97900
2026-09-21T05:48:44.129Z,9977,1000131,95738,102496,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,95700
2026-09-21T05:48:44.205Z,9978,1000231,96865,100244,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,96800
2026-09-21T05:48:44.296Z,9979,1000332,96865,85601,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,96800
2026-09-21T05:48:44.485Z,9980,1000481,95738,92359,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,95700
2026-09-21T05:48:44.582Z,9981,1000575,95738,107002,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,95700
2026-09-21T05:48:44.677Z,9982,1000670,95738,85601,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,95700
2026-09-21T05:48:44.756Z,9983,1000767,94612,76591,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,94600
2026-09-21T05:48:44.832Z,9984,1000846,93486,83349,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,93400
2026-09-21T05:48:44.924Z,9985,1000933,92359,81096,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,92300
2026-09-21T05:48:45.016Z,9986,1001033,91233,93486,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,91200
2026-09-21T05:48:45.107Z,9987,1001133,91233,103623,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,91200
2026-09-21T05:48:45.200Z,9988,1001233,92359,107002,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,92300
2026-09-21T05:48:45.390Z,9989,1001386,93486,95738,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,93400
2026-09-21T05:48:45.486Z,9990,1001481,94612,100244,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,94600
2026-09-21T05:48:45.582Z,9991,1001576,95738,110381,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,95700
2026-09-21T05:48:45.678Z,9992,1001671,97991,116012,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,97900
2026-09-21T05:48:45.757Z,9993,1001768,99117,94612,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,99100
2026-09-21T05:48:45.833Z,9994,1001847,97991,88980,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,97900
2026-09-21T05:48:45.909Z,9995,1001934,96865,88980,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,96800
2026-09-21T05:48:46.001Z,9996,1002034,95738,85601,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,95700
2026-09-21T05:48:46.192Z,9997,1002187,94612,91233,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,94600
2026-09-21T05:48:46.271Z,9998,1002282,94612,94612,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,94600
2026-09-21T05:48:46.349Z,9999,1002361,94612,94612,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,94600
2026-09-21T05:48:46.427Z,10000,1002439,94612,101370,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,94600
2026-09-21T05:48:46.502Z,10001,1002535,95738,108128,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,95700
2026-09-21T05:48:46.677Z,10002,1002688,96865,87854,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,96800
2026-09-21T05:48:46.756Z,10003,1002768,96865,97991,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,96800
2026-09-21T05:48:46.833Z,10004,1002846,96865,102496,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,96800
2026-09-21T05:48:46.909Z,10005,1002936,97991,103623,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,97900
2026-09-21T05:48:47.000Z,10006,1003036,99117,87854,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,99100
2026-09-21T05:48:47.190Z,10007,1003186,99117,96865,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,99100
2026-09-21T05:48:47.285Z,10008,1003280,99117,100244,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,99100
2026-09-21T05:48:47.380Z,10009,1003375,99117,90107,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,99100
2026-09-21T05:48:47.460Z,10010,1003470,97991,81096,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,97900
2026-09-21T05:48:47.537Z,10011,1003549,95738,84475,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,95700
2026-09-21T05:48:47.614Z,10012,1003637,94612,87854,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,94600
2026-09-21T05:48:47.771Z,10013,1003784,93486,93486,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,93400
2026-09-21T05:48:47.850Z,10014,1003861,93486,101370,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,93400
