utc,host_monotonic_ns,firmware,map,display_count,display_decimals,status_flags,net_ug,gross_ug,tare_ug,raw_adc,filtered_raw,sample_sequence,mcu_uptime_ms,official_stable,official_overload,profile,sample_rate,gain,cs1237_state,buffered_samples,overrun_count,dirty,revision,saved_revision,fault_mask,calibration_valid,display_condition_state,display_locked,conditioned_display_ug,display_anchor_ug,shadow_static_class,shadow_static_reason,shadow_dynamic_class,shadow_dynamic_reason,shadow_valid,low_limit_ug,high_limit_ug,guarded_mode,guarded_generation,guarded_reason,formal_state,guarded_armed,green,yellow,red,internal_buzzer,external_buzzer,r5_application,r5_mode,r5_state,r5_offset_ug,r5_reference_ug,r5_rebase
2026-09-23T09:09:03.281Z,325728781000000,0x0517,0x0104,50003,2,31,500039422,500039422,0,-487995,-488000,12622,1265067,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:03.623Z,325729125000000,0x0517,0x0104,50003,2,31,500038295,500038295,0,-488004,-487999,12625,1265363,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:03.966Z,325729468000000,0x0517,0x0104,50003,2,31,500037169,500037169,0,-487991,-487998,12628,1265706,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:04.304Z,325729812000000,0x0517,0x0104,50003,2,31,500039422,500039422,0,-488003,-488000,12632,1266061,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:04.648Z,325730156000000,0x0517,0x0104,50003,2,31,500041674,500041674,0,-488010,-488002,12635,1266387,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:04.985Z,325730484000000,0x0517,0x0104,50003,2,31,500041674,500041674,0,-487993,-488002,12639,1266771,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:05.327Z,325730828000000,0x0517,0x0104,50003,2,31,500039422,500039422,0,-487992,-488000,12642,1267068,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:05.667Z,325731171000000,0x0517,0x0104,50003,2,31,500042801,500042801,0,-488004,-488003,12646,1267464,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:06.010Z,325731515000000,0x0517,0x0104,50003,2,31,500042801,500042801,0,-487988,-488003,12649,1267764,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:06.350Z,325731843000000,0x0517,0x0104,50003,2,31,500039422,500039422,0,-487994,-488000,12652,1268091,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:06.688Z,325732187000000,0x0517,0x0104,50003,2,31,500039422,500039422,0,-488013,-488000,12656,1268474,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:07.028Z,325732531000000,0x0517,0x0104,50003,2,31,500037169,500037169,0,-487987,-487998,12659,1268770,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
