utc,sample_sequence,timestamp_ms,static_input_ug,dynamic_input_ug,low_limit_ug,high_limit_ug,static_immediate,static_class,static_stable_count,static_reason,dynamic_immediate,dynamic_candidate,dynamic_confirmed,dynamic_confirm_count,dynamic_reason,process_active,valid,event_count,formal_state,formal_alarm_active,formal_green,formal_yellow,formal_red,formal_internal_buzzer,formal_external_buzzer,official_stable,official_overload,fault,overrun,dirty,save_count,revision,saved_revision,r5_input_ug
2026-09-21T06:04:14.418Z,19265,1930442,93486,81096,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,93400
2026-09-21T06:04:14.512Z,19266,1930581,92359,102496,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,92300
2026-09-21T06:04:14.608Z,19267,1930676,92359,94612,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,92300
2026-09-21T06:04:14.702Z,19268,1930770,92359,83349,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,92300
2026-09-21T06:04:14.797Z,19269,1930866,92359,95738,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,92300
2026-09-21T06:04:14.893Z,19270,1930961,91233,83349,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,91200
2026-09-21T06:04:14.989Z,19271,1931056,90107,84475,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,90100
2026-09-21T06:04:15.064Z,19272,1931151,88980,102496,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,88900
2026-09-21T06:04:15.156Z,19273,1931244,91233,105875,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,91200
2026-09-21T06:04:15.247Z,19274,1931344,92359,77717,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,92300
2026-09-21T06:04:15.340Z,19275,1931444,92359,92359,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,92300
2026-09-21T06:04:15.433Z,19276,1931544,92359,112633,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,92300
2026-09-21T06:04:15.625Z,19277,1931692,94612,105875,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,94600
2026-09-21T06:04:15.720Z,19278,1931788,95738,96865,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,95700
2026-09-21T06:04:15.815Z,19279,1931883,96865,101370,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,96800
2026-09-21T06:04:15.909Z,19280,1931978,97991,107002,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,97900
2026-09-21T06:04:16.004Z,19281,1932073,97991,96865,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,97900
2026-09-21T06:04:16.083Z,19282,1932168,97991,101370,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,97900
