utc,host_monotonic_ns,mcu_uptime_ms,sample_sequence,raw_adc,filtered_raw,raw_calibrated_mass_ug,uncompensated_gross_ug,filtered_mass_ug,pre_display_mass_ug,conditioned_display_mass_ug,display_count,display_decimals,gross_ug,net_ug,tare_ug,stable,zero,overload,zero_offset_raw,runtime_drift_offset_ug,filter_mode,filter_strength,sample_rate,gain,cs1237_state,buffered_samples,overrun_count,stability_spread_ug,battery_voltage_mv,fault_mask,display_condition_state,display_locked,event_label
2026-09-13T07:38:38.997Z,129418062000000,47903336,454487,-44036,-44040,,-7885,-6759,-6759,6759,1,2,-6759,-6759,0,1,1,0,,0,3,3,0,3,4,0,0,3380,,0,2,1,
2026-09-13T07:38:39.101Z,129418171000000,47903551,454489,-44028,-44039,,-7885,-7885,-7885,6759,1,2,-7885,-7885,0,1,1,0,,0,3,3,0,3,4,0,0,4506,,0,2,1,
2026-09-13T07:38:39.207Z,129418281000000,47903650,454490,-44032,-44038,,-7885,-9012,-9012,6759,1,2,-9012,-9012,0,1,1,0,,0,3,3,0,3,4,0,0,5633,,0,2,1,
2026-09-13T07:38:39.312Z,129418390000000,47903756,454491,-44038,-44037,,-7885,-10138,-10138,6759,1,2,-10138,-10138,0,1,1,0,,0,3,3,0,3,4,0,0,6759,,0,2,1,
2026-09-13T07:38:39.417Z,129418484000000,47903861,454492,-44046,-44037,,-7885,-10138,-10138,6759,1,2,-10138,-10138,0,1,1,0,,0,3,3,0,3,4,0,0,5632,,0,2,1,
2026-09-13T07:38:39.522Z,129418593000000,47903965,454493,-44038,-44037,,-7885,-10138,-10138,6759,1,2,-10138,-10138,0,1,1,0,,0,3,3,0,3,4,0,0,4506,,0,2,1,
2026-09-13T07:38:39.626Z,129418703000000,47904071,454494,-44016,-44037,,-7885,-10138,-10138,6759,1,2,-10138,-10138,0,1,1,0,,0,3,3,0,3,4,0,0,3379,,0,2,1,
2026-09-13T07:38:39.731Z,129418796000000,47904175,454495,-44040,-44037,,-7885,-10138,-10138,6759,1,2,-10138,-10138,0,1,1,0,,0,3,3,0,3,4,0,0,2253,,0,2,1,
2026-09-13T07:38:39.836Z,129418906000000,47904280,454496,-44037,-44037,,-7885,-10138,-10138,6759,1,2,-10138,-10138,0,1,1,0,,0,3,3,0,3,4,0,0,2253,,0,2,1,
2026-09-13T07:38:40.027Z,129419093000000,47904385,454497,-44040,-44037,,-10138,-10138,-10138,6759,1,2,-10138,-10138,0,1,1,0,,0,3,3,0,3,4,0,0,1126,,0,2,1,
2026-09-13T07:38:40.132Z,129419203000000,47904536,454499,-44041,-44037,,-10138,-10138,-10138,6759,1,2,-10138,-10138,0,1,1,0,,0,3,3,0,3,4,0,0,0,,0,2,1,
2026-09-13T07:38:40.236Z,129419312000000,47904681,454500,-44039,-44037,,-10138,-10138,-10138,6759,1,2,-10138,-10138,0,1,1,0,,0,3,3,0,3,4,0,0,0,,0,2,1,
2026-09-13T07:38:40.341Z,129419406000000,47904785,454501,-44037,-44037,,-10138,-10138,-10138,6759,1,2,-10138,-10138,0,1,1,0,,0,3,3,0,3,4,0,0,0,,0,2,1,
2026-09-13T07:38:40.447Z,129419515000000,47904889,454502,-44043,-44037,,-10138,-10138,-10138,6759,1,2,-10138,-10138,0,1,1,0,,0,3,3,0,3,4,0,0,0,,0,2,1,
2026-09-13T07:38:40.551Z,129419625000000,47904995,454503,-44045,-44038,,-10138,-9012,-9012,6759,1,2,-9012,-9012,0,1,1,0,,0,3,3,0,3,4,0,0,1126,,0,2,1,
2026-09-13T07:38:40.655Z,129419734000000,47905100,454504,-44028,-44039,,-10138,-7885,-7885,6759,1,2,-7885,-7885,0,1,1,0,,0,3,3,0,3,4,0,0,2253,,0,2,1,
2026-09-13T07:38:40.760Z,129419828000000,47905204,454505,-44013,-44038,,-10138,-9012,-9012,6759,1,2,-9012,-9012,0,1,1,0,,0,3,3,0,3,4,0,0,2253,,0,2,1,
2026-09-13T07:38:40.865Z,129419937000000,47905308,454506,-44039,-44037,,-10138,-10138,-10138,6759,1,2,-10138,-10138,0,1,1,0,,0,3,3,0,3,4,0,0,2253,,0,2,1,
2026-09-13T07:38:41.057Z,129420125000000,47905413,454507,-44043,-44037,,-7885,-10138,-10138,6759,1,2,-10138,-10138,0,1,1,0,,0,3,3,0,3,4,0,0,2253,,0,2,1,
2026-09-13T07:38:41.161Z,129420234000000,47905538,454509,-44032,-44039,,-7885,-7885,-7885,6759,1,2,-7885,-7885,0,1,1,0,,0,3,3,0,3,4,0,0,2253,,0,2,1,
2026-09-13T07:38:41.267Z,129420343000000,47905710,454510,-44023,-44038,,-7885,-9012,-9012,6759,1,2,-9012,-9012,0,1,1,0,,0,3,3,0,3,4,0,0,2253,,0,2,1,
