utc,host_monotonic_ns,mcu_uptime_ms,sample_sequence,raw_adc,filtered_raw,raw_calibrated_mass_ug,uncompensated_gross_ug,filtered_mass_ug,pre_display_mass_ug,conditioned_display_mass_ug,display_count,display_decimals,gross_ug,net_ug,tare_ug,stable,zero,overload,zero_offset_raw,runtime_drift_offset_ug,filter_mode,filter_strength,sample_rate,gain,cs1237_state,buffered_samples,overrun_count,stability_spread_ug,battery_voltage_mv,fault_mask,display_condition_state,display_locked,event_label
2026-09-13T08:37:19.878Z,132938953000000,51424463,489639,-43954,-43967,,-90118,-88992,-88992,-64209,-6,2,-88992,-88992,0,1,1,0,,0,3,3,0,3,4,0,0,4506,,0,2,1,
2026-09-13T08:37:19.982Z,132939062000000,51424700,489641,-43955,-43965,,-90118,-91245,-91245,-64209,-6,2,-91245,-91245,0,1,1,0,,0,3,3,0,3,4,0,0,5633,,0,2,1,
2026-09-13T08:37:20.090Z,132939156000000,51424799,489642,-43962,-43965,,-90118,-91245,-91245,-64209,-6,2,-91245,-91245,0,1,1,0,,0,3,3,0,3,4,0,0,5633,,0,2,1,
2026-09-13T08:37:20.195Z,132939265000000,51424906,489643,-43967,-43965,,-90118,-91245,-91245,-64209,-6,2,-91245,-91245,0,1,1,0,,0,3,3,0,3,4,0,0,5633,,0,2,1,
2026-09-13T08:37:20.299Z,132939375000000,51425011,489644,-43968,-43965,,-90118,-91245,-91245,-64209,-6,2,-91245,-91245,0,1,1,0,,0,3,3,0,3,4,0,0,4506,,0,2,1,
2026-09-13T08:37:20.404Z,132939484000000,51425116,489645,-43956,-43965,,-90118,-91245,-91245,-64209,-6,2,-91245,-91245,0,1,1,0,,0,3,3,0,3,4,0,0,3380,,0,2,1,
2026-09-13T08:37:20.510Z,132939578000000,51425221,489646,-43945,-43964,,-90118,-92371,-92371,-64209,-6,2,-92371,-92371,0,1,1,0,,0,3,3,0,3,4,0,0,3379,,0,2,1,
2026-09-13T08:37:20.615Z,132939687000000,51425326,489647,-43953,-43963,,-90118,-93498,-93498,-64209,-6,2,-93498,-93498,0,1,1,0,,0,3,3,0,3,4,0,0,3380,,0,2,1,
2026-09-13T08:37:20.719Z,132939796000000,51425431,489648,-43950,-43961,,-90118,-95751,-95751,-64209,-6,2,-95751,-95751,0,1,1,0,,0,3,3,0,3,4,0,0,4506,,0,2,1,
2026-09-13T08:37:20.912Z,132939984000000,51425537,489649,-43949,-43960,,-98004,-96877,-96877,-64209,-6,2,-96877,-96877,0,1,1,0,,0,3,3,0,3,4,0,0,5632,,0,2,1,
2026-09-13T08:37:21.015Z,132940093000000,51425682,489651,-43968,-43959,,-98004,-98004,-98004,-64209,-6,2,-98004,-98004,0,1,1,0,,0,3,3,0,3,4,0,0,6759,,0,2,1,
2026-09-13T08:37:21.121Z,132940187000000,51425833,489652,-43967,-43960,,-98004,-96877,-96877,-64209,-6,2,-96877,-96877,0,1,1,0,,0,3,3,0,3,4,0,0,6759,,0,2,1,
2026-09-13T08:37:21.225Z,132940296000000,51425937,489653,-43958,-43961,,-98004,-95751,-95751,-64209,-6,2,-95751,-95751,0,1,1,0,,0,3,3,0,3,4,0,0,5633,,0,2,1,
2026-09-13T08:37:21.331Z,132940406000000,51426042,489654,-43959,-43961,,-98004,-95751,-95751,-64209,-6,2,-95751,-95751,0,1,1,0,,0,3,3,0,3,4,0,0,4506,,0,2,1,
2026-09-13T08:37:21.435Z,132940500000000,51426166,489656,-43959,-43961,,-98004,-95751,-95751,-64209,-6,2,-95751,-95751,0,1,1,0,,0,3,3,0,3,4,0,0,2253,,0,2,1,
2026-09-13T08:37:21.538Z,132940609000000,51426267,489657,-43967,-43961,,-98004,-95751,-95751,-64209,-6,2,-95751,-95751,0,1,1,0,,0,3,3,0,3,4,0,0,2253,,0,2,1,
2026-09-13T08:37:21.641Z,132940718000000,51426367,489658,-43966,-43962,,-98004,-94624,-94624,-64209,-6,2,-94624,-94624,0,1,1,0,,0,3,3,0,3,4,0,0,3380,,0,2,1,
2026-09-13T08:37:21.745Z,132940812000000,51426467,489659,-43962,-43963,,-98004,-93498,-93498,-64209,-6,2,-93498,-93498,0,1,1,0,,0,3,3,0,3,4,0,0,3379,,0,2,1,
2026-09-13T08:37:21.935Z,132941000000000,51426567,489660,-43951,-43963,,-94624,-93498,-93498,-64209,-6,2,-93498,-93498,0,1,1,0,,0,3,3,0,3,4,0,0,2253,,0,2,1,
2026-09-13T08:37:22.038Z,132941109000000,51426767,489662,-43958,-43961,,-94624,-95751,-95751,-64209,-6,2,-95751,-95751,0,1,1,0,,0,3,3,0,3,4,0,0,2253,,0,2,1,
2026-09-13T08:37:22.142Z,132941218000000,51426867,489663,-43946,-43961,,-94624,-95751,-95751,-64209,-6,2,-95751,-95751,0,1,1,0,,0,3,3,0,3,4,0,0,2253,,0,2,1,
2026-09-13T08:37:22.245Z,132941312000000,51426968,489664,-43963,-43961,,-94624,-95751,-95751,-64209,-6,2,-95751,-95751,0,1,1,0,,0,3,3,0,3,4,0,0,2253,,0,2,1,
2026-09-13T08:37:22.347Z,132941421000000,51427068,489665,-43963,-43961,,-94624,-95751,-95751,-64209,-6,2,-95751,-95751,0,1,1,0,,0,3,3,0,3,4,0,0,2253,,0,2,1,
2026-09-13T08:37:22.454Z,132941531000000,51427168,489666,-43951,-43961,,-94624,-95751,-95751,-64209,-6,2,-95751,-95751,0,1,1,0,,0,3,3,0,3,4,0,0,2253,,0,2,1,
