utc,host_monotonic_ns,mcu_uptime_ms,sample_sequence,raw_adc,filtered_raw,raw_calibrated_mass_ug,uncompensated_gross_ug,filtered_mass_ug,pre_display_mass_ug,conditioned_display_mass_ug,display_count,display_decimals,gross_ug,net_ug,tare_ug,stable,zero,overload,zero_offset_raw,runtime_drift_offset_ug,filter_mode,filter_strength,sample_rate,gain,cs1237_state,buffered_samples,overrun_count,stability_spread_ug,battery_voltage_mv,fault_mask,display_condition_state,display_locked,event_label
2026-09-13T09:00:46.517Z,134345593000000,216931,2158,-43949,-43949,,-21403,-45059,-45059,-21403,-5,2,-45059,-45059,0,0,1,0,,0,0,0,0,3,4,0,0,9012,,0,0,0,
2026-09-13T09:00:46.634Z,134345703000000,217166,2160,-43961,-43961,,-21403,-31541,-31541,-21403,-3,2,-31541,-31541,0,0,1,0,,0,0,0,0,3,4,0,0,24783,,0,0,0,
2026-09-13T09:00:46.752Z,134345828000000,217278,2161,-43956,-43956,,-21403,-37174,-37174,-21403,-4,2,-37174,-37174,0,0,1,0,,0,0,0,0,3,4,0,0,24783,,0,0,0,
2026-09-13T09:00:46.869Z,134345937000000,217395,2162,-43954,-43954,,-21403,-39427,-39427,-21403,-4,2,-39427,-39427,0,0,1,0,,0,0,0,0,3,4,0,0,24783,,0,0,0,
2026-09-13T09:00:46.987Z,134346062000000,217512,2163,-43947,-43947,,-21403,-47312,-47312,-21403,-5,2,-47312,-47312,0,0,1,0,,0,0,0,0,3,4,0,0,25909,,0,0,0,
2026-09-13T09:00:47.106Z,134346171000000,217632,2165,-43935,-43935,,-21403,-60830,-60830,-21403,-6,2,-60830,-60830,0,0,1,0,,0,0,0,0,3,4,0,0,41680,,0,0,0,
2026-09-13T09:00:47.225Z,134346296000000,217748,2166,-43934,-43934,,-21403,-61956,-61956,-21403,-6,2,-61956,-61956,0,0,1,0,,0,0,0,0,3,4,0,0,41680,,0,0,0,
2026-09-13T09:00:47.341Z,134346421000000,217867,2167,-43932,-43932,,-21403,-64209,-64209,-21403,-6,2,-64209,-64209,0,0,1,0,,0,0,0,0,3,4,0,0,32668,,0,0,0,
2026-09-13T09:00:47.557Z,134346625000000,217985,2168,-43929,-43929,,-37174,-67589,-67589,-57450,-7,2,-67589,-67589,0,0,1,0,,0,0,0,0,3,4,0,0,30415,,0,1,0,
2026-09-13T09:00:47.674Z,134346750000000,218149,2170,-43956,-43956,,-37174,-37174,-37174,-57450,-4,2,-37174,-37174,0,1,1,0,,0,0,0,0,3,4,0,0,30415,,0,1,0,
2026-09-13T09:00:47.792Z,134346859000000,218333,2172,-43945,-43945,,-37174,-49565,-49565,-57450,-5,2,-49565,-49565,0,1,1,0,,0,0,0,0,3,4,0,0,30415,,0,1,0,
2026-09-13T09:00:47.909Z,134346984000000,218435,2173,-43938,-43938,,-37174,-57450,-57450,-57450,-6,2,-57450,-57450,0,1,1,0,,0,0,0,0,3,4,0,0,30415,,0,1,0,
2026-09-13T09:00:48.027Z,134347093000000,218552,2174,-43935,-43935,,-37174,-60830,-60830,-57450,-6,2,-60830,-60830,0,1,1,0,,0,0,0,0,3,4,0,0,30415,,0,1,0,
2026-09-13T09:00:48.146Z,134347218000000,218669,2175,-43923,-43923,,-37174,-74348,-74348,-57450,-7,2,-74348,-74348,0,1,1,0,,0,0,0,0,3,4,0,0,37174,,0,1,0,
2026-09-13T09:00:48.263Z,134347328000000,218788,2176,-43946,-43946,,-37174,-48439,-48439,-57450,-5,2,-48439,-48439,0,1,1,0,,0,0,0,0,3,4,0,0,37174,,0,1,0,
2026-09-13T09:00:48.381Z,134347453000000,218906,2177,-43951,-43951,,-37174,-42806,-42806,-57450,-4,2,-42806,-42806,0,1,1,0,,0,0,0,0,3,4,0,0,37174,,0,1,0,
2026-09-13T09:00:48.598Z,134347671000000,219035,2179,-43925,-43925,,-77727,-72095,-72095,-57450,-7,2,-72095,-72095,0,1,1,0,,0,0,0,0,3,4,0,0,31542,,0,2,1,
2026-09-13T09:00:48.715Z,134347781000000,219248,2181,-43949,-43949,,-77727,-45059,-45059,-57450,-6,2,-45059,-45059,0,1,1,0,,0,0,0,0,3,4,0,0,34921,,0,2,1,
2026-09-13T09:00:48.833Z,134347906000000,219358,2182,-43942,-43942,,-77727,-52945,-52945,-57450,-6,2,-52945,-52945,0,1,1,0,,0,0,0,0,3,4,0,0,34921,,0,2,1,
2026-09-13T09:00:48.949Z,134348015000000,219476,2183,-43939,-43939,,-77727,-56324,-56324,-57450,-6,2,-56324,-56324,0,1,1,0,,0,0,0,0,3,4,0,0,34921,,0,2,1,
2026-09-13T09:00:49.067Z,134348140000000,219593,2184,-43940,-43940,,-77727,-55197,-55197,-57450,-6,2,-55197,-55197,0,1,1,0,,0,0,0,0,3,4,0,0,34921,,0,2,1,
2026-09-13T09:00:49.184Z,134348250000000,219709,2185,-43946,-43946,,-77727,-48439,-48439,-57450,-6,2,-48439,-48439,0,1,1,0,,0,0,0,0,3,4,0,0,32668,,0,2,1,
2026-09-13T09:00:49.301Z,134348375000000,219836,2187,-43933,-43933,,-77727,-63083,-63083,-57450,-6,2,-63083,-63083,0,1,1,0,,0,0,0,0,3,4,0,0,32668,,0,2,1,
2026-09-13T09:00:49.418Z,134348484000000,219944,2188,-43934,-43934,,-77727,-61956,-61956,-57450,-6,2,-61956,-61956,0,1,1,0,,0,0,0,0,3,4,0,0,18024,,0,2,1,
2026-09-13T09:00:49.633Z,134348703000000,220062,2189,-43938,-43938,,-55197,-57450,-57450,-57450,-6,2,-57450,-57450,0,1,1,0,,0,0,0,0,3,4,0,0,14644,,0,2,1,
2026-09-13T09:00:49.750Z,134348828000000,220283,2191,-43951,-43951,,-55197,-42806,-42806,-57450,-6,2,-42806,-42806,0,1,1,0,,0,0,0,0,3,4,0,0,20277,,0,2,1,
2026-09-13T09:00:49.867Z,134348937000000,220394,2192,-43953,-43953,,-55197,-40553,-40553,-57450,-6,2,-40553,-40553,0,1,1,0,,0,0,0,0,3,4,0,0,22530,,0,2,1,
2026-09-13T09:00:49.984Z,134349062000000,220509,2193,-43941,-43941,,-55197,-54071,-54071,-57450,-6,2,-54071,-54071,0,1,1,0,,0,0,0,0,3,4,0,0,22530,,0,2,1,
2026-09-13T09:00:50.101Z,134349171000000,220638,2195,-43927,-43927,,-55197,-69842,-69842,-57450,-6,2,-69842,-69842,0,1,1,0,,0,0,0,0,3,4,0,0,29289,,0,2,1,
2026-09-13T09:00:50.218Z,134349296000000,220744,2196,-43946,-43946,,-55197,-48439,-48439,-57450,-6,2,-48439,-48439,0,1,1,0,,0,0,0,0,3,4,0,0,29289,,0,2,1,
